Name,MP ,GS ,A ,CS ,GC ,OG ,PS ,PM ,YC ,RC ,S ,B ,ESP ,BPS ,TP ,fpl_base.Team,Score,Opponent,H/A,GW,Pos,Difficulty rank,Difficulty desc,PID,B (PPI),B +/-,Own%
Bardsley,90,0,0,1,0,0,0,0,0,0,0,3,15,9,9,SUN,0 - 0,NOR,Home,17,DEF,3,Very favourable,369,1,2,0.009
O'Shea,90,0,0,1,0,0,0,0,0,0,0,3,11,9,9,SUN,0 - 0,NOR,Home,17,DEF,3,Very favourable,370,0,3,29
Brown,90,0,0,1,0,0,0,0,0,1,0,0,2,5,3,SUN,0 - 0,NOR,Home,17,DEF,3,Very favourable,371,0,,3
Roberge,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SUN,0 - 0,NOR,Home,17,DEF,3,Very favourable,375,0,,0
Celustka,90,0,0,1,0,0,0,0,0,0,0,0,4,8,6,SUN,0 - 0,NOR,Home,17,DEF,3,Very favourable,536,0,,1
Johnson,28,0,0,0,0,0,0,0,0,0,0,0,7,0,1,SUN,0 - 0,NOR,Home,17,MID,3,Very favourable,376,0,,0.013
Cattermole,90,0,0,1,0,0,0,0,0,0,0,0,10,2,3,SUN,0 - 0,NOR,Home,17,MID,3,Very favourable,377,0,,0
Larsson,90,0,0,1,0,0,0,0,1,0,0,0,2,2,2,SUN,0 - 0,NOR,Home,17,MID,3,Very favourable,379,0,,0.01
Ki Sung-Yueng,90,0,0,1,0,0,0,0,0,0,0,0,2,4,3,SUN,0 - 0,NOR,Home,17,MID,3,Very favourable,412,0,,2
Giaccherini,62,0,0,1,0,0,0,0,0,0,0,0,13,1,3,SUN,0 - 0,NOR,Home,17,MID,3,Very favourable,499,0,,0.01
Borini,90,0,0,1,0,0,0,0,1,0,0,0,12,0,1,SUN,0 - 0,NOR,Home,17,FWD,3,Very favourable,215,0,,2
Fletcher,23,0,0,0,0,0,0,0,0,0,0,0,2,1,1,SUN,0 - 0,NOR,Home,17,FWD,3,Very favourable,389,0,,1
Altidore,67,0,0,1,0,0,0,0,0,0,0,0,5,2,2,SUN,0 - 0,NOR,Home,17,FWD,3,Very favourable,393,0,,6
Foster,90,0,0,0,1,0,0,0,0,0,2,0,8,3,2,WBA,1 - 1,HUL,Home,17,GKP,4,Very favourable,451,0,,0.015
Olsson,90,0,0,0,1,0,0,0,0,0,0,0,8,4,2,WBA,1 - 1,HUL,Home,17,DEF,4,Very favourable,454,0,,7
Jones,90,0,0,0,1,0,0,0,1,0,0,0,13,2,1,WBA,1 - 1,HUL,Home,17,DEF,4,Very favourable,455,0,,2
McAuley,90,0,0,0,1,0,0,0,0,0,0,0,19,3,2,WBA,1 - 1,HUL,Home,17,DEF,4,Very favourable,456,1,-1,27
Ridgewell,78,0,0,0,1,0,0,0,0,0,0,1,12,5,3,WBA,1 - 1,HUL,Home,17,DEF,4,Very favourable,458,0,1,0.02
Sinclair,45,0,0,0,1,0,0,0,0,0,0,0,3,1,1,WBA,1 - 1,HUL,Home,17,MID,4,Very favourable,236,0,,1
Sessegnon,68,0,0,0,1,0,0,0,0,0,0,0,7,3,2,WBA,1 - 1,HUL,Home,17,MID,4,Very favourable,383,0,,23
Morrison,90,0,0,0,1,0,0,0,0,0,0,1,1,5,3,WBA,1 - 1,HUL,Home,17,MID,4,Very favourable,463,0,1,0.018
Mulumbu,90,0,0,0,1,0,0,0,0,0,0,0,9,4,2,WBA,1 - 1,HUL,Home,17,MID,4,Very favourable,464,0,,4
Brunt,90,0,0,0,1,0,0,0,0,0,0,1,8,5,3,WBA,1 - 1,HUL,Home,17,MID,4,Very favourable,465,0,1,3
Gera,12,0,1,0,0,0,0,0,1,0,0,0,7,3,3,WBA,1 - 1,HUL,Home,17,MID,4,Very favourable,535,0,,0
Long,90,0,0,0,1,0,0,0,0,0,0,0,3,2,2,WBA,1 - 1,HUL,Home,17,FWD,4,Very favourable,469,0,,0.018
Vydra,22,1,0,0,0,0,0,0,0,0,0,2,21,9,7,WBA,1 - 1,HUL,Home,17,FWD,4,Very favourable,538,2,0,2
Berahino,45,0,0,0,0,0,0,0,0,0,0,0,3,0,1,WBA,1 - 1,HUL,Home,17,FWD,4,Very favourable,542,0,,0.013
Lloris,90,0,0,0,2,0,0,0,0,0,3,0,18,3,2,TOT,3 - 2,SOU,Away,17,GKP,15,Difficult,423,0,,0.061
Dawson,90,0,0,0,2,0,0,0,0,0,0,0,23,3,1,TOT,3 - 2,SOU,Away,17,DEF,15,Difficult,424,0,,129
Walker,90,0,0,0,2,0,0,0,0,0,0,0,18,3,1,TOT,3 - 2,SOU,Away,17,DEF,15,Difficult,427,0,,0.141
Chiriches,90,0,0,0,2,0,0,0,0,0,0,0,15,2,1,TOT,3 - 2,SOU,Away,17,DEF,15,Difficult,564,0,,4
Dembélé,49,0,0,0,1,0,0,0,0,0,0,0,13,-2,1,TOT,3 - 2,SOU,Away,17,MID,15,Difficult,432,0,,27
Rose,90,0,1,0,2,0,0,0,0,0,0,0,26,4,5,TOT,3 - 2,SOU,Away,17,MID,15,Difficult,441,0,,4
Sigurdsson,90,0,0,0,2,0,0,0,1,0,0,0,11,1,1,TOT,3 - 2,SOU,Away,17,MID,15,Difficult,442,0,,35
Chadli,30,0,1,0,0,0,0,0,0,0,0,0,11,6,4,TOT,3 - 2,SOU,Away,17,MID,15,Difficult,514,0,,2
Lamela,60,0,0,0,2,0,0,0,0,0,0,0,12,-1,2,TOT,3 - 2,SOU,Away,17,MID,15,Difficult,558,0,,1
Eriksen,90,0,0,0,2,0,0,0,0,0,0,0,18,5,2,TOT,3 - 2,SOU,Away,17,MID,15,Difficult,561,0,,0.015
Bentaleb,41,0,0,0,1,0,0,0,0,0,0,0,9,1,1,TOT,3 - 2,SOU,Away,17,MID,15,Difficult,608,0,,0
Adebayor,90,2,0,0,2,0,0,0,0,0,0,3,64,17,13,TOT,3 - 2,SOU,Away,17,FWD,15,Difficult,447,3,0,23
Defoe,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,TOT,3 - 2,SOU,Away,17,FWD,15,Difficult,448,0,,6
Soldado,84,0,1,0,2,0,0,0,0,0,0,0,10,2,5,TOT,3 - 2,SOU,Away,17,FWD,15,Difficult,526,0,,0.059
Howard,90,0,0,0,1,0,0,0,0,0,3,0,17,4,3,EVE,2 - 1,SWA,Away,17,GKP,15,Difficult,121,0,,0.103
Jagielka,90,0,0,0,1,0,0,0,0,0,0,0,13,4,2,EVE,2 - 1,SWA,Away,17,DEF,15,Difficult,125,0,,246
Distin,90,0,0,0,1,0,0,0,0,0,0,0,17,5,2,EVE,2 - 1,SWA,Away,17,DEF,15,Difficult,128,0,,0.089
Coleman,90,1,0,0,1,0,0,0,0,0,0,0,36,5,8,EVE,2 - 1,SWA,Away,17,DEF,15,Difficult,130,2,-2,401
Osman,13,0,0,0,0,0,0,0,0,0,0,0,2,1,1,EVE,2 - 1,SWA,Away,17,MID,15,Difficult,132,0,,14
Barkley,90,1,0,0,1,0,0,0,0,0,0,2,47,8,9,EVE,2 - 1,SWA,Away,17,MID,15,Difficult,135,3,-1,0.292
Pienaar,77,0,0,0,1,0,0,0,0,0,0,0,20,5,2,EVE,2 - 1,SWA,Away,17,MID,15,Difficult,136,0,,0.018
Oviedo,90,0,0,0,1,1,0,0,0,0,0,0,20,4,0,EVE,2 - 1,SWA,Away,17,MID,15,Difficult,137,0,,27
Mirallas,77,0,0,0,1,0,0,0,0,0,0,0,21,2,2,EVE,2 - 1,SWA,Away,17,MID,15,Difficult,138,0,,0.052
Barry,90,0,0,0,1,0,0,0,0,0,0,0,27,5,2,EVE,2 - 1,SWA,Away,17,MID,15,Difficult,233,0,,0.009
McCarthy,90,0,2,0,1,0,0,0,0,0,0,3,32,10,11,EVE,2 - 1,SWA,Away,17,MID,15,Difficult,577,1,2,1
Lukaku,90,0,0,0,1,0,0,0,0,0,0,0,11,2,2,EVE,2 - 1,SWA,Away,17,FWD,15,Difficult,101,0,,342
Naismith,13,0,0,0,0,0,0,0,0,0,0,0,2,1,1,EVE,2 - 1,SWA,Away,17,FWD,15,Difficult,143,0,,0.011
Gazzaniga,90,0,0,0,3,0,0,0,0,0,1,0,5,3,1,SOU,2 - 3,TOT,Home,17,GKP,26,Very difficult,322,0,,35
Fox,77,0,1,0,3,0,0,0,0,0,0,0,16,6,4,SOU,2 - 3,TOT,Home,17,DEF,26,Very difficult,324,0,,1
Hooiveld,90,0,0,0,3,1,0,0,0,0,0,0,9,1,-1,SOU,2 - 3,TOT,Home,17,DEF,26,Very difficult,325,0,,1
Lovren,90,0,0,0,3,0,0,0,0,0,0,0,6,5,1,SOU,2 - 3,TOT,Home,17,DEF,26,Very difficult,330,0,,158
Chambers,90,0,0,0,3,0,0,0,0,0,0,0,15,3,1,SOU,2 - 3,TOT,Home,17,DEF,26,Very difficult,516,0,,23
Cork,62,0,0,0,2,0,0,0,0,0,0,0,9,4,2,SOU,2 - 3,TOT,Home,17,MID,26,Very difficult,331,0,,8
Lallana,90,1,1,0,3,0,0,0,0,0,0,2,41,16,12,SOU,2 - 3,TOT,Home,17,MID,26,Very difficult,333,2,0,0.176
Schneiderlin,90,0,0,0,3,0,0,0,0,0,0,0,14,7,2,SOU,2 - 3,TOT,Home,17,MID,26,Very difficult,334,0,,0.013
Steven Davis,68,0,0,0,3,0,0,0,0,0,0,0,13,2,2,SOU,2 - 3,TOT,Home,17,MID,26,Very difficult,337,0,,2
Ward-Prowse,28,0,0,0,1,0,0,0,1,0,0,0,4,0,0,SOU,2 - 3,TOT,Home,17,MID,26,Very difficult,338,0,,42
Ramírez,22,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,SOU,2 - 3,TOT,Home,17,MID,26,Very difficult,339,0,,6
Lambert,90,1,0,0,3,0,0,0,0,0,0,1,29,10,7,SOU,2 - 3,TOT,Home,17,FWD,26,Very difficult,342,1,0,98
Rodriguez,90,0,0,0,3,0,0,0,0,0,0,0,5,1,2,SOU,2 - 3,TOT,Home,17,FWD,26,Very difficult,343,0,,0.059
Gallagher,13,0,0,0,0,0,0,0,0,0,0,0,8,1,1,SOU,2 - 3,TOT,Home,17,FWD,26,Very difficult,599,0,,0
Tremmel,90,0,0,0,2,0,0,0,0,0,4,0,8,4,2,SWA,1 - 2,EVE,Home,17,GKP,18,Difficult,395,0,,3
Williams,90,0,0,0,2,0,0,0,0,0,0,1,12,7,2,SWA,1 - 2,EVE,Home,17,DEF,18,Difficult,397,0,1,66
Chico,90,0,0,0,2,0,0,0,0,0,0,0,13,6,1,SWA,1 - 2,EVE,Home,17,DEF,18,Difficult,402,0,,17
Davies,90,0,0,0,2,0,0,0,1,0,0,0,8,5,0,SWA,1 - 2,EVE,Home,17,DEF,18,Difficult,404,0,,23
Tiendalli,90,0,1,0,2,0,0,0,0,0,0,1,10,7,5,SWA,1 - 2,EVE,Home,17,DEF,18,Difficult,405,0,1,2
Routledge,65,0,0,0,1,0,0,0,0,0,0,0,-4,2,2,SWA,1 - 2,EVE,Home,17,MID,18,Difficult,407,0,,32
De Guzmán,85,0,0,0,2,0,0,0,0,0,0,0,8,4,2,SWA,1 - 2,EVE,Home,17,MID,18,Difficult,411,0,,0.013
Hernández,90,0,0,0,2,0,0,0,0,0,0,0,12,2,2,SWA,1 - 2,EVE,Home,17,MID,18,Difficult,413,0,,21
Lamah,25,0,0,0,1,0,0,0,0,0,0,0,9,1,1,SWA,1 - 2,EVE,Home,17,MID,18,Difficult,414,0,,1
Álex Pozuelo,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SWA,1 - 2,EVE,Home,17,MID,18,Difficult,415,0,,8
Shelvey,90,0,0,0,2,0,0,0,0,0,0,0,6,3,2,SWA,1 - 2,EVE,Home,17,MID,18,Difficult,416,0,,0.089
José Cañas,90,0,0,0,2,0,0,0,0,0,0,0,6,5,2,SWA,1 - 2,EVE,Home,17,MID,18,Difficult,505,0,,4
Bony,75,0,0,0,1,0,0,0,0,0,0,0,-1,1,2,SWA,1 - 2,EVE,Home,17,FWD,18,Difficult,420,0,,0.03
Álvaro,15,0,0,0,1,0,0,0,0,0,0,0,7,0,1,SWA,1 - 2,EVE,Home,17,FWD,18,Difficult,566,0,,0
Szczesny,90,0,0,1,0,0,0,0,0,0,4,0,11,8,7,ARS,0 - 0,CHE,Home,17,GKP,26,Very difficult,2,0,,82
Vermaelen,90,0,0,1,0,0,0,0,0,0,0,3,12,11,9,ARS,0 - 0,CHE,Home,17,DEF,26,Very difficult,4,0,3,3
Sagna,90,0,0,1,0,0,0,0,0,0,0,0,15,9,6,ARS,0 - 0,CHE,Home,17,DEF,26,Very difficult,5,1,-1,0.013
Gibbs,90,0,0,1,0,0,0,0,0,0,0,1,15,10,7,ARS,0 - 0,CHE,Home,17,DEF,26,Very difficult,6,1,0,33
Mertesacker,90,0,0,1,0,0,0,0,0,0,0,3,11,11,9,ARS,0 - 0,CHE,Home,17,DEF,26,Very difficult,8,0,3,0.241
Walcott,90,0,0,1,0,0,0,0,1,0,0,0,5,-2,2,ARS,0 - 0,CHE,Home,17,MID,26,Very difficult,12,0,,49
Ramsey,90,0,0,1,0,0,0,0,0,0,0,0,9,3,3,ARS,0 - 0,CHE,Home,17,MID,26,Very difficult,13,0,,626
Rosicky,90,0,0,1,0,0,0,0,1,0,0,0,9,2,2,ARS,0 - 0,CHE,Home,17,MID,26,Very difficult,14,0,,5
Arteta,90,0,0,1,0,0,0,0,0,0,0,0,10,5,3,ARS,0 - 0,CHE,Home,17,MID,26,Very difficult,15,0,,12
Özil,90,0,0,1,0,0,0,0,0,0,0,0,9,4,3,ARS,0 - 0,CHE,Home,17,MID,26,Very difficult,578,0,,274
Giroud,90,0,0,1,0,0,0,0,0,0,0,0,14,1,2,ARS,0 - 0,CHE,Home,17,FWD,26,Very difficult,22,0,,263
Cech,90,0,0,1,0,0,0,0,0,0,1,0,7,6,6,CHE,0 - 0,ARS,Away,17,GKP,32,Extremely difficult,77,0,,0.093
Cahill,90,0,0,1,0,0,0,0,0,0,0,0,9,8,6,CHE,0 - 0,ARS,Away,17,DEF,32,Extremely difficult,79,0,,0.043
David Luiz,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CHE,0 - 0,ARS,Away,17,DEF,32,Extremely difficult,80,0,,0.06
Terry,90,0,0,1,0,0,0,0,0,0,0,0,5,9,6,CHE,0 - 0,ARS,Away,17,DEF,32,Extremely difficult,82,0,,166
Ivanovic,90,0,0,1,0,0,0,0,0,0,0,0,18,8,6,CHE,0 - 0,ARS,Away,17,DEF,32,Extremely difficult,83,3,-3,203
Azpilicueta,90,0,0,1,0,0,0,0,0,0,0,0,11,7,6,CHE,0 - 0,ARS,Away,17,DEF,32,Extremely difficult,85,0,,17
Ramires,90,0,0,1,0,0,0,0,1,0,0,0,2,-1,2,CHE,0 - 0,ARS,Away,17,MID,32,Extremely difficult,88,0,,41
Lampard,90,0,0,1,0,0,0,0,0,0,0,0,6,4,3,CHE,0 - 0,ARS,Away,17,MID,32,Extremely difficult,89,0,,0.088
Mikel,90,0,0,1,0,0,0,0,0,0,0,0,8,4,3,CHE,0 - 0,ARS,Away,17,MID,32,Extremely difficult,91,0,,0.01
Hazard,72,0,0,1,0,0,0,0,0,0,0,0,8,2,3,CHE,0 - 0,ARS,Away,17,MID,32,Extremely difficult,94,0,,266
Oscar,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,CHE,0 - 0,ARS,Away,17,MID,32,Extremely difficult,96,0,,99
Schürrle,18,0,0,0,0,0,0,0,0,0,0,0,1,1,1,CHE,0 - 0,ARS,Away,17,MID,32,Extremely difficult,97,0,,8
Willian,76,0,0,1,0,0,0,0,0,0,0,0,17,2,3,CHE,0 - 0,ARS,Away,17,MID,32,Extremely difficult,559,2,-2,1
Torres,86,0,0,1,0,0,0,0,0,0,0,0,9,1,2,CHE,0 - 0,ARS,Away,17,FWD,32,Extremely difficult,99,0,,19
Speroni,90,0,0,1,0,0,0,0,0,0,3,2,16,8,9,CRY,1 - 0,AVL,Away,18,GKP,9,Average,102,0,2,0.018
Ward,90,0,0,1,0,0,0,0,0,0,0,0,15,6,6,CRY,1 - 0,AVL,Away,18,DEF,9,Average,104,0,,31
Moxey,5,0,1,0,0,0,0,0,0,0,0,0,7,4,4,CRY,1 - 0,AVL,Away,18,DEF,9,Average,106,0,,14
Delaney,90,0,0,1,0,0,0,0,0,0,0,1,16,7,7,CRY,1 - 0,AVL,Away,18,DEF,9,Average,107,0,1,3
Gabbidon,90,0,0,1,0,0,0,0,0,0,0,1,13,7,7,CRY,1 - 0,AVL,Away,18,DEF,9,Average,109,0,1,0.088
Parr,90,0,0,1,0,0,0,0,0,0,0,1,16,7,7,CRY,1 - 0,AVL,Away,18,DEF,9,Average,110,0,1,2
Mariappa,90,0,0,1,0,0,0,0,0,0,0,1,18,7,7,CRY,1 - 0,AVL,Away,18,DEF,9,Average,575,0,1,2
Bannan,85,0,0,1,0,0,0,0,1,0,0,0,25,0,2,CRY,1 - 0,AVL,Away,18,MID,9,Average,35,2,-2,0.009
Bolasie,90,0,0,1,0,0,0,0,0,0,0,0,23,1,3,CRY,1 - 0,AVL,Away,18,MID,9,Average,111,1,-1,1
Jedinak,90,0,0,1,0,0,0,0,0,0,0,0,22,4,3,CRY,1 - 0,AVL,Away,18,MID,9,Average,114,0,,7
Williams,26,0,0,0,0,0,0,0,0,0,0,0,5,1,1,CRY,1 - 0,AVL,Away,18,MID,9,Average,115,0,,2
Puncheon,64,0,0,1,0,0,0,0,0,0,0,0,32,3,3,CRY,1 - 0,AVL,Away,18,MID,9,Average,335,3,-3,0.011
Gayle,19,1,0,0,0,0,0,0,0,0,0,3,22,10,8,CRY,1 - 0,AVL,Away,18,FWD,9,Average,120,0,3,14
Jerome,71,0,0,1,0,0,0,0,1,0,0,0,9,0,1,CRY,1 - 0,AVL,Away,18,FWD,9,Average,366,0,,4
Gazzaniga,90,0,0,1,0,0,0,0,0,0,0,0,12,7,6,SOU,3 - 0,CAR,Away,18,GKP,7,Favourable,322,0,,0.037
Fonte,90,0,0,1,0,0,0,0,0,0,0,0,14,7,6,SOU,3 - 0,CAR,Away,18,DEF,7,Favourable,326,0,,0.18
Shaw,90,0,0,1,0,0,0,0,1,0,0,0,28,6,5,SOU,3 - 0,CAR,Away,18,DEF,7,Favourable,328,1,-1,151
Yoshida,90,0,0,1,0,0,0,0,0,0,0,0,14,7,6,SOU,3 - 0,CAR,Away,18,DEF,7,Favourable,329,0,,3
Chambers,90,0,0,1,0,0,0,0,0,0,0,1,16,9,7,SOU,3 - 0,CAR,Away,18,DEF,7,Favourable,516,0,1,23
Cork,90,0,0,1,0,0,0,0,0,0,0,0,24,3,3,SOU,3 - 0,CAR,Away,18,MID,7,Favourable,331,0,,8
Lallana,79,0,1,1,0,0,0,0,0,0,0,0,17,8,6,SOU,3 - 0,CAR,Away,18,MID,7,Favourable,333,0,,184
Schneiderlin,90,0,0,1,0,0,0,0,1,0,0,0,14,5,2,SOU,3 - 0,CAR,Away,18,MID,7,Favourable,334,0,,0.013
Steven Davis,90,0,0,1,0,0,0,0,0,0,0,0,22,5,3,SOU,3 - 0,CAR,Away,18,MID,7,Favourable,337,0,,2
Ward-Prowse,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SOU,3 - 0,CAR,Away,18,MID,7,Favourable,338,0,,41
Ramírez,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SOU,3 - 0,CAR,Away,18,MID,7,Favourable,339,0,,6
Lambert,90,1,1,1,0,0,0,0,0,0,0,2,38,12,11,SOU,3 - 0,CAR,Away,18,FWD,7,Favourable,342,2,0,99
Rodriguez,85,2,1,1,0,0,0,0,0,0,0,3,51,24,16,SOU,3 - 0,CAR,Away,18,FWD,7,Favourable,343,3,0,64
Gallagher,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SOU,3 - 0,CAR,Away,18,FWD,7,Favourable,599,0,,0
Tremmel,90,0,0,0,1,0,0,0,0,0,6,0,8,5,4,SWA,0 - 1,CHE,Away,18,GKP,32,Extremely difficult,395,0,,3
Williams,90,0,0,0,1,0,0,0,0,0,0,0,10,6,2,SWA,0 - 1,CHE,Away,18,DEF,32,Extremely difficult,397,0,,66
Taylor,90,0,0,0,1,0,0,0,0,0,0,0,7,5,2,SWA,0 - 1,CHE,Away,18,DEF,32,Extremely difficult,398,0,,2
Rangel,90,0,0,0,1,0,0,0,0,0,0,0,10,4,2,SWA,0 - 1,CHE,Away,18,DEF,32,Extremely difficult,401,0,,0.011
Amat,90,0,0,0,1,0,0,0,0,0,0,0,7,3,2,SWA,0 - 1,CHE,Away,18,DEF,32,Extremely difficult,406,0,,1
Routledge,75,0,0,0,1,0,0,0,0,0,0,0,4,1,2,SWA,0 - 1,CHE,Away,18,MID,32,Extremely difficult,407,0,,32
Britton,90,0,0,0,1,0,0,0,0,0,0,0,6,4,2,SWA,0 - 1,CHE,Away,18,MID,32,Extremely difficult,410,0,,14
De Guzmán,30,0,0,0,0,0,0,0,0,0,0,0,4,4,1,SWA,0 - 1,CHE,Away,18,MID,32,Extremely difficult,411,0,,0.013
Hernández,45,0,0,0,0,0,0,0,0,0,0,0,3,3,1,SWA,0 - 1,CHE,Away,18,MID,32,Extremely difficult,413,0,,21
Álex Pozuelo,45,0,0,0,1,0,0,0,0,0,0,0,2,1,1,SWA,0 - 1,CHE,Away,18,MID,32,Extremely difficult,415,0,,8
Shelvey,90,0,0,0,1,0,0,0,0,0,0,0,-5,0,2,SWA,0 - 1,CHE,Away,18,MID,32,Extremely difficult,416,0,,85
José Cañas,60,0,0,0,1,0,0,0,0,0,0,0,6,3,2,SWA,0 - 1,CHE,Away,18,MID,32,Extremely difficult,505,0,,4
Bony,15,0,0,0,0,0,0,0,0,0,0,0,-3,1,1,SWA,0 - 1,CHE,Away,18,FWD,32,Extremely difficult,420,0,,0.03
Álvaro,90,0,0,0,1,0,0,0,0,0,0,0,10,2,2,SWA,0 - 1,CHE,Away,18,FWD,32,Extremely difficult,566,0,,0
Mannone,90,0,0,1,0,0,0,0,0,0,8,2,21,9,10,SUN,1 - 0,EVE,Away,18,GKP,25,Very difficult,368,0,2,0.036
Bardsley,90,0,0,1,0,0,0,0,0,0,0,0,11,7,6,SUN,1 - 0,EVE,Away,18,DEF,25,Very difficult,369,0,,0.011
Diakité,90,0,0,1,0,0,0,0,0,0,0,0,12,5,6,SUN,1 - 0,EVE,Away,18,DEF,25,Very difficult,374,0,,4
Roberge,90,0,0,1,0,0,0,0,0,0,0,0,17,6,6,SUN,1 - 0,EVE,Away,18,DEF,25,Very difficult,375,0,,0
Celustka,90,0,0,1,0,0,0,0,0,0,0,1,24,8,7,SUN,1 - 0,EVE,Away,18,DEF,25,Very difficult,536,2,-1,1
Cattermole,90,0,0,1,0,0,0,0,0,0,0,0,22,5,3,SUN,1 - 0,EVE,Away,18,MID,25,Very difficult,377,1,-1,0
Colback,69,0,0,1,0,0,0,0,0,0,0,0,20,3,3,SUN,1 - 0,EVE,Away,18,MID,25,Very difficult,378,0,,58
Larsson,90,0,0,1,0,0,0,0,0,0,0,0,22,4,3,SUN,1 - 0,EVE,Away,18,MID,25,Very difficult,379,1,-1,0.01
Ki Sung-Yueng,90,1,0,1,0,0,0,0,0,0,0,3,32,14,11,SUN,1 - 0,EVE,Away,18,MID,25,Very difficult,412,3,0,2
Giaccherini,21,0,0,0,0,0,0,0,0,0,0,0,3,2,1,SUN,1 - 0,EVE,Away,18,MID,25,Very difficult,499,0,,0.01
Borini,90,0,0,1,0,0,0,0,0,0,0,0,15,2,2,SUN,1 - 0,EVE,Away,18,FWD,25,Very difficult,215,0,,2
Fletcher,86,0,0,1,0,0,0,0,0,0,0,0,18,1,2,SUN,1 - 0,EVE,Away,18,FWD,25,Very difficult,389,0,,1
Altidore,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SUN,1 - 0,EVE,Away,18,FWD,25,Very difficult,393,0,,6
De Gea,90,0,0,0,2,0,0,0,0,0,3,0,15,3,2,MUN,3 - 2,HUL,Away,18,GKP,8,Favourable,242,0,,0.093
Smalling,90,1,0,0,2,0,0,0,0,0,0,2,41,9,9,MUN,3 - 2,HUL,Away,18,DEF,8,Favourable,244,3,-1,4
Rafael,17,0,0,0,2,0,0,0,0,0,0,0,5,1,0,MUN,3 - 2,HUL,Away,18,DEF,8,Favourable,246,0,,7
Evra,90,0,0,0,2,0,0,0,0,0,0,0,22,6,1,MUN,3 - 2,HUL,Away,18,DEF,8,Favourable,249,0,,107
Evans,90,0,0,0,2,0,0,0,0,0,0,1,18,7,2,MUN,3 - 2,HUL,Away,18,DEF,8,Favourable,250,0,1,0.018
Valencia,89,0,0,0,2,0,0,0,0,1,0,0,12,-2,-1,MUN,3 - 2,HUL,Away,18,MID,8,Favourable,253,0,,12
Carrick,13,0,0,0,0,0,0,0,0,0,0,0,5,1,1,MUN,3 - 2,HUL,Away,18,MID,8,Favourable,257,0,,24
Fletcher,61,0,0,0,2,0,0,0,0,0,0,0,18,4,2,MUN,3 - 2,HUL,Away,18,MID,8,Favourable,258,0,,0
Cleverley,90,0,0,0,2,0,0,0,0,0,0,0,23,4,2,MUN,3 - 2,HUL,Away,18,MID,8,Favourable,259,0,,8
Young,77,0,1,0,2,0,0,0,0,0,0,1,17,7,6,MUN,3 - 2,HUL,Away,18,MID,8,Favourable,260,0,1,1
Januzaj,73,0,0,1,0,0,0,0,1,0,0,0,10,-2,2,MUN,3 - 2,HUL,Away,18,MID,8,Favourable,521,0,,0.102
Hernández,29,0,0,0,0,0,0,0,0,0,0,0,4,1,1,MUN,3 - 2,HUL,Away,18,FWD,8,Favourable,265,0,,6
Rooney,90,1,1,0,2,0,0,0,1,0,0,3,38,13,11,MUN,3 - 2,HUL,Away,18,FWD,8,Favourable,266,2,1,234
Welbeck,90,0,0,0,2,0,0,0,0,0,0,0,13,3,2,MUN,3 - 2,HUL,Away,18,FWD,8,Favourable,267,0,,0.044
Mignolet,90,0,0,0,2,0,0,0,0,0,4,0,6,3,2,LIV,1 - 2,MCI,Away,18,GKP,32,Extremely difficult,192,0,,371
Johnson,90,0,0,0,2,0,0,0,1,0,0,0,3,2,0,LIV,1 - 2,MCI,Away,18,DEF,32,Extremely difficult,194,0,,68
Skrtel,90,0,0,0,2,0,0,0,0,0,0,0,18,7,1,LIV,1 - 2,MCI,Away,18,DEF,32,Extremely difficult,195,0,,0.015
Cissokho,90,0,0,0,2,0,0,0,0,0,0,0,6,6,1,LIV,1 - 2,MCI,Away,18,DEF,32,Extremely difficult,551,0,,1
Sakho,90,0,0,0,2,0,0,0,0,0,0,0,9,6,1,LIV,1 - 2,MCI,Away,18,DEF,32,Extremely difficult,571,0,,0.01
Moses,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,LIV,1 - 2,MCI,Away,18,MID,32,Extremely difficult,95,0,,0.01
Lucas,81,0,0,0,2,0,0,0,0,0,0,0,8,5,2,LIV,1 - 2,MCI,Away,18,MID,32,Extremely difficult,204,0,,0.03
Henderson,90,0,0,0,2,0,0,0,0,0,0,0,12,4,2,LIV,1 - 2,MCI,Away,18,MID,32,Extremely difficult,205,0,,47
Sterling,90,0,1,0,2,0,0,0,0,0,0,0,6,6,5,LIV,1 - 2,MCI,Away,18,MID,32,Extremely difficult,206,0,,0.036
Allen,90,0,0,0,2,0,0,0,0,0,0,0,5,3,2,LIV,1 - 2,MCI,Away,18,MID,32,Extremely difficult,207,0,,2
Coutinho,67,1,0,0,2,0,0,0,0,0,0,0,26,7,7,LIV,1 - 2,MCI,Away,18,MID,32,Extremely difficult,209,2,-2,0.052
